,airport,date,precip,snow,snowdepth,windgust,cloudcover,icon
1881,DFW,2019-02-26,0.0,0.0,0.0,35.3,77.5,cloudy
1882,DFW,2019-02-27,0.3,0.0,0.0,44.6,96.6,rain
1883,DFW,2019-02-28,0.0,0.0,0.0,,87.9,cloudy
1884,DFW,2019-03-01,0.0,0.0,0.0,,98.3,cloudy
1885,DFW,2019-03-02,2.1,0.0,0.0,,97.9,rain
1886,DFW,2019-03-03,0.3,0.0,0.0,48.2,91.2,rain
1887,DFW,2019-03-04,0.0,0.0,0.0,47.8,70.0,wind
1888,DFW,2019-03-05,0.0,0.0,0.0,33.5,15.1,clear-day
1889,DFW,2019-03-06,0.0,0.0,0.0,38.9,43.5,wind
1890,DFW,2019-03-07,0.0,0.0,0.0,46.4,61.0,wind
1891,DFW,2019-03-08,0.0,0.0,0.0,44.6,55.3,partly-cloudy-day
1892,DFW,2019-03-09,7.13,0.0,0.0,64.8,61.4,rain
1893,DFW,2019-03-10,0.03,0.0,0.0,40.7,66.1,rain
1894,DFW,2019-03-11,1.99,0.0,0.0,35.3,97.9,rain
1895,DFW,2019-03-12,1.92,0.0,0.0,70.5,96.7,rain
1896,DFW,2019-03-13,28.85,0.0,0.0,125.7,47.6,rain
1897,DFW,2019-03-14,0.0,0.0,0.0,53.4,44.3,wind
1898,DFW,2019-03-15,0.0,0.0,0.0,48.5,57.5,wind
1899,DFW,2019-03-16,0.0,0.0,0.0,33.5,34.8,partly-cloudy-day
1900,DFW,2019-03-17,0.0,0.0,0.0,,29.9,partly-cloudy-day
1901,DFW,2019-03-18,0.0,0.0,0.0,31.7,32.9,partly-cloudy-day
1902,DFW,2019-03-19,0.0,0.0,0.0,38.9,66.3,wind
1903,DFW,2019-03-20,0.0,0.0,0.0,46.4,28.5,partly-cloudy-day
1904,DFW,2019-03-21,0.0,0.0,0.0,33.5,38.4,partly-cloudy-day
1905,DFW,2019-03-22,0.0,0.0,0.0,33.5,42.5,partly-cloudy-day
1906,DFW,2019-03-23,0.01,0.0,0.0,53.6,71.6,rain
1907,DFW,2019-03-24,6.38,0.0,0.0,46.4,57.6,rain
1908,DFW,2019-03-25,3.84,0.0,0.0,40.7,28.7,rain
1909,DFW,2019-03-26,0.0,0.0,0.0,29.5,13.9,clear-day
1910,DFW,2019-03-27,0.0,0.0,0.0,40.7,63.5,partly-cloudy-day
1911,DFW,2019-03-28,0.0,0.0,0.0,53.6,46.0,wind
1912,DFW,2019-03-29,0.0,0.0,0.0,50.0,75.3,wind
1913,DFW,2019-03-30,0.3,0.0,0.0,63.3,71.6,rain
1914,DFW,2019-03-31,0.0,0.0,0.0,47.8,59.1,wind
1915,DFW,2019-04-01,0.0,0.0,0.0,29.5,49.6,partly-cloudy-day
1916,DFW,2019-04-02,0.0,0.0,0.0,35.3,52.0,partly-cloudy-day
1917,DFW,2019-04-03,0.0,0.0,0.0,46.4,87.2,wind
1918,DFW,2019-04-04,0.0,0.0,0.0,47.8,67.7,partly-cloudy-day
1919,DFW,2019-04-05,0.0,0.0,0.0,29.5,63.3,partly-cloudy-day
1920,DFW,2019-04-06,7.63,0.0,0.0,61.1,74.7,rain
1921,DFW,2019-04-07,3.54,0.0,0.0,29.5,74.7,rain
1922,DFW,2019-04-08,0.01,0.0,0.0,38.9,41.8,rain
1923,DFW,2019-04-09,0.0,0.0,0.0,35.3,38.7,partly-cloudy-day
1924,DFW,2019-04-10,0.0,0.0,0.0,69.3,79.7,wind
1925,DFW,2019-04-11,0.0,0.0,0.0,54.6,52.1,wind
1926,DFW,2019-04-12,0.0,0.0,0.0,44.6,29.7,partly-cloudy-day
1927,DFW,2019-04-13,45.36,0.0,0.0,79.4,70.9,rain
1928,DFW,2019-04-14,1.1,0.0,0.0,62.1,30.7,rain
1929,DFW,2019-04-15,0.0,0.0,0.0,55.4,27.4,wind
1930,DFW,2019-04-16,0.0,0.0,0.0,55.7,55.3,wind
1931,DFW,2019-04-17,1.1,0.0,0.0,51.8,71.1,rain
1932,DFW,2019-04-18,21.91,0.0,0.0,66.5,41.0,rain
1933,DFW,2019-04-19,0.0,0.0,0.0,53.6,22.5,wind
1934,DFW,2019-04-20,0.0,0.0,0.0,38.9,5.4,clear-day
1935,DFW,2019-04-21,0.0,0.0,0.0,59.3,24.8,wind
1936,DFW,2019-04-22,0.0,0.0,0.0,55.4,57.8,wind
1937,DFW,2019-04-23,21.27,0.0,0.0,48.5,52.4,rain
1938,DFW,2019-04-24,42.85,0.0,0.0,44.4,51.8,rain
1939,DFW,2019-04-25,0.0,0.0,0.0,35.3,35.9,partly-cloudy-day
1940,DFW,2019-04-26,0.0,0.0,0.0,29.5,9.9,clear-day
1941,DFW,2019-04-27,0.0,0.0,0.0,57.0,30.0,wind
1942,DFW,2019-04-28,0.01,0.0,0.0,61.1,44.1,rain
1943,DFW,2019-04-29,0.0,0.0,0.0,50.0,61.5,wind
1944,DFW,2019-04-30,0.3,0.0,0.0,66.8,57.8,rain
1945,DFW,2019-05-01,2.0,0.0,0.0,59.3,72.6,rain
1946,DFW,2019-05-02,28.04,0.0,0.0,70.7,40.9,rain
1947,DFW,2019-05-03,0.01,0.0,0.0,42.5,62.1,rain
1948,DFW,2019-05-04,7.61,0.0,0.0,35.3,54.2,rain
1949,DFW,2019-05-05,0.0,0.0,0.0,35.3,48.4,partly-cloudy-day
1950,DFW,2019-05-06,0.0,0.0,0.0,37.1,58.0,partly-cloudy-day
1951,DFW,2019-05-07,0.0,0.0,0.0,55.4,61.8,wind
1952,DFW,2019-05-08,50.39,0.0,0.0,64.4,66.7,rain
1953,DFW,2019-05-09,0.6,0.0,0.0,44.6,75.3,rain
1954,DFW,2019-05-10,0.05,0.0,0.0,46.4,70.9,rain
1955,DFW,2019-05-11,38.28,0.0,0.0,,80.8,rain
1956,DFW,2019-05-12,0.0,0.0,0.0,,38.3,partly-cloudy-day
1957,DFW,2019-05-13,0.0,0.0,0.0,25.9,23.9,clear-day
1958,DFW,2019-05-14,0.0,0.0,0.0,33.5,35.0,partly-cloudy-day
1959,DFW,2019-05-15,0.0,0.0,0.0,33.5,23.0,clear-day
1960,DFW,2019-05-16,0.0,0.0,0.0,35.3,29.2,partly-cloudy-day
1961,DFW,2019-05-17,0.0,0.0,0.0,51.8,67.4,wind
1962,DFW,2019-05-18,55.44,0.0,0.0,69.5,64.0,rain
1963,DFW,2019-05-19,0.0,0.0,0.0,37.1,43.4,partly-cloudy-day
1964,DFW,2019-05-20,0.0,0.0,0.0,61.1,63.0,wind
1965,DFW,2019-05-21,4.6,0.0,0.0,71.6,54.5,rain
1966,DFW,2019-05-22,0.0,0.0,0.0,58.1,63.7,wind
1967,DFW,2019-05-23,0.0,0.0,0.0,55.4,49.2,wind
1968,DFW,2019-05-24,0.0,0.0,0.0,53.6,62.1,wind
1969,DFW,2019-05-25,0.0,0.0,0.0,43.4,49.9,wind
1970,DFW,2019-05-26,0.0,0.0,0.0,46.4,65.6,wind
1971,DFW,2019-05-27,0.0,0.0,0.0,48.1,59.3,wind
1972,DFW,2019-05-28,0.0,0.0,0.0,57.8,48.5,wind
1973,DFW,2019-05-29,22.1,0.0,0.0,47.8,55.2,rain
1974,DFW,2019-05-30,0.0,0.0,0.0,35.3,56.0,partly-cloudy-day
1975,DFW,2019-05-31,0.0,0.0,0.0,,45.0,partly-cloudy-day
1976,DFW,2019-06-01,7.21,0.0,0.0,61.0,52.8,rain
1977,DFW,2019-06-02,0.5,0.0,0.0,,38.9,rain
1978,DFW,2019-06-03,0.0,0.0,0.0,51.8,42.2,partly-cloudy-day
1979,DFW,2019-06-04,0.0,0.0,0.0,,41.8,partly-cloudy-day
1980,DFW,2019-06-05,0.67,0.0,0.0,33.5,52.2,rain
1981,DFW,2019-06-06,2.0,0.0,0.0,55.4,42.9,rain
1982,DFW,2019-06-07,0.0,0.0,0.0,42.5,43.6,partly-cloudy-day
1983,DFW,2019-06-08,0.0,0.0,0.0,,20.4,clear-day
1984,DFW,2019-06-09,9.92,0.0,0.0,78.6,29.9,rain
1985,DFW,2019-06-10,0.0,0.0,0.0,46.4,59.5,wind
1986,DFW,2019-06-11,0.0,0.0,0.0,31.7,59.8,partly-cloudy-day
1987,DFW,2019-06-12,0.0,0.0,0.0,37.1,45.3,partly-cloudy-day
1988,DFW,2019-06-13,0.0,0.0,0.0,25.9,22.4,clear-day
1989,DFW,2019-06-14,0.0,0.0,0.0,53.6,51.9,wind
1990,DFW,2019-06-15,0.0,0.0,0.0,53.6,59.0,wind
1991,DFW,2019-06-16,65.09,0.0,0.0,79.5,63.6,rain
1992,DFW,2019-06-17,0.0,0.0,0.0,,53.4,partly-cloudy-day
1993,DFW,2019-06-18,0.0,0.0,0.0,42.5,43.7,partly-cloudy-day
1994,DFW,2019-06-19,12.59,0.0,0.0,53.8,54.1,rain
1995,DFW,2019-06-20,4.09,0.0,0.0,49.9,29.6,rain
1996,DFW,2019-06-21,0.0,0.0,0.0,52.1,50.7,wind
1997,DFW,2019-06-22,0.01,0.0,0.0,57.1,60.3,rain
1998,DFW,2019-06-23,12.43,0.0,0.0,61.1,62.8,rain
1999,DFW,2019-06-24,0.33,0.0,0.0,41.3,62.6,rain
2000,DFW,2019-06-25,0.0,0.0,0.0,44.6,45.2,wind
2001,DFW,2019-06-26,0.0,0.0,0.0,50.3,32.0,wind
2002,DFW,2019-06-27,0.0,0.0,0.0,31.7,52.0,partly-cloudy-day
2003,DFW,2019-06-28,0.0,0.0,0.0,,22.6,clear-day
2004,DFW,2019-06-29,0.0,0.0,0.0,55.4,44.2,partly-cloudy-day
2005,DFW,2019-06-30,0.0,0.0,0.0,27.7,38.6,partly-cloudy-day
2006,DFW,2019-07-01,0.0,0.0,0.0,51.8,37.3,partly-cloudy-day
2007,DFW,2019-07-02,0.0,0.0,0.0,50.0,47.5,partly-cloudy-day
2008,DFW,2019-07-03,0.0,0.0,0.0,42.9,49.8,partly-cloudy-day
2009,DFW,2019-07-04,0.07,0.0,0.0,42.5,49.3,rain
2010,DFW,2019-07-05,0.0,0.0,0.0,37.1,51.6,partly-cloudy-day
2011,DFW,2019-07-06,1.81,0.0,0.0,70.0,47.6,rain
2012,DFW,2019-07-07,0.0,0.0,0.0,33.5,51.5,partly-cloudy-day
2013,DFW,2019-07-08,0.0,0.0,0.0,39.3,43.6,partly-cloudy-day
2014,DFW,2019-07-09,0.0,0.0,0.0,37.1,35.7,partly-cloudy-day
2015,DFW,2019-07-10,17.7,0.0,0.0,85.8,52.9,rain
2016,DFW,2019-07-11,17.13,0.0,0.0,33.5,34.4,rain
2017,DFW,2019-07-12,0.0,0.0,0.0,27.7,26.0,partly-cloudy-day
2018,DFW,2019-07-13,0.0,0.0,0.0,42.5,48.5,wind
2019,DFW,2019-07-14,0.0,0.0,0.0,40.7,53.6,partly-cloudy-day
2020,DFW,2019-07-15,0.0,0.0,0.0,,29.2,partly-cloudy-day
2021,DFW,2019-07-16,0.0,0.0,0.0,37.1,33.9,wind
2022,DFW,2019-07-17,0.0,0.0,0.0,40.7,35.4,wind
2023,DFW,2019-07-18,0.0,0.0,0.0,48.1,15.1,wind
2024,DFW,2019-07-19,0.0,0.0,0.0,42.5,27.7,wind
2025,DFW,2019-07-20,0.0,0.0,0.0,38.9,33.9,partly-cloudy-day
2026,DFW,2019-07-21,0.0,0.0,0.0,35.3,42.6,partly-cloudy-day
2027,DFW,2019-07-22,0.3,0.0,0.0,42.5,52.3,rain
2028,DFW,2019-07-23,0.0,0.0,0.0,38.8,42.2,partly-cloudy-day
2029,DFW,2019-07-24,0.0,0.0,0.0,25.9,44.2,partly-cloudy-day
2030,DFW,2019-07-25,0.0,0.0,0.0,31.7,21.1,clear-day
2031,DFW,2019-07-26,0.0,0.0,0.0,37.1,41.3,partly-cloudy-day
2032,DFW,2019-07-27,0.0,0.0,0.0,31.7,33.2,partly-cloudy-day
2033,DFW,2019-07-28,0.0,0.0,0.0,38.8,24.9,clear-day
2034,DFW,2019-07-29,0.0,0.0,0.0,40.7,42.7,partly-cloudy-day
2035,DFW,2019-07-30,0.0,0.0,0.0,35.3,47.6,partly-cloudy-day
2036,DFW,2019-07-31,0.0,0.0,0.0,33.5,26.9,partly-cloudy-day
2037,DFW,2019-08-01,0.0,0.0,0.0,29.5,40.4,partly-cloudy-day
2038,DFW,2019-08-02,0.0,0.0,0.0,,37.3,partly-cloudy-day
2039,DFW,2019-08-03,5.14,0.0,0.0,,46.9,rain
2040,DFW,2019-08-04,0.64,0.0,0.0,,49.9,rain
2041,DFW,2019-08-05,0.0,0.0,0.0,,51.6,partly-cloudy-day
2042,DFW,2019-08-06,0.0,0.0,0.0,,47.9,partly-cloudy-day
2043,DFW,2019-08-07,0.0,0.0,0.0,35.3,59.1,partly-cloudy-day
2044,DFW,2019-08-08,0.0,0.0,0.0,33.5,74.2,partly-cloudy-day
2045,DFW,2019-08-09,0.0,0.0,0.0,33.5,40.9,partly-cloudy-day
2046,DFW,2019-08-10,0.0,0.0,0.0,31.7,47.3,partly-cloudy-day
2047,DFW,2019-08-11,0.0,0.0,0.0,33.5,47.9,partly-cloudy-day
2048,DFW,2019-08-12,0.0,0.0,0.0,37.1,8.6,clear-day
2049,DFW,2019-08-13,0.0,0.0,0.0,,30.9,partly-cloudy-day
2050,DFW,2019-08-14,12.3,0.0,0.0,48.2,44.2,rain
2051,DFW,2019-08-15,0.0,0.0,0.0,,41.2,partly-cloudy-day
2052,DFW,2019-08-16,0.0,0.0,0.0,40.7,26.8,wind
2053,DFW,2019-08-17,0.0,0.0,0.0,37.1,30.8,partly-cloudy-day
2054,DFW,2019-08-18,0.0,0.0,0.0,37.1,36.0,wind
2055,DFW,2019-08-19,0.0,0.0,0.0,31.7,30.0,partly-cloudy-day
2056,DFW,2019-08-20,0.0,0.0,0.0,33.5,33.6,partly-cloudy-day
2057,DFW,2019-08-21,0.0,0.0,0.0,31.7,16.5,clear-day
2058,DFW,2019-08-22,0.0,0.0,0.0,33.5,22.3,clear-day
2059,DFW,2019-08-23,0.0,0.0,0.0,44.6,37.2,partly-cloudy-day
2060,DFW,2019-08-24,5.78,0.0,0.0,27.7,42.3,rain
2061,DFW,2019-08-25,0.0,0.0,0.0,27.7,27.3,partly-cloudy-day
2062,DFW,2019-08-26,0.0,0.0,0.0,45.2,13.7,wind
2063,DFW,2019-08-27,7.9,0.0,0.0,70.8,49.2,rain
2064,DFW,2019-08-28,0.0,0.0,0.0,,46.7,partly-cloudy-day
2065,DFW,2019-08-29,0.0,0.0,0.0,33.5,40.1,partly-cloudy-day
2066,DFW,2019-08-30,29.81,0.0,0.0,81.7,51.1,rain
2067,DFW,2019-08-31,0.0,0.0,0.0,,37.5,partly-cloudy-day
2068,DFW,2019-09-01,0.0,0.0,0.0,,25.5,partly-cloudy-day
2069,DFW,2019-09-02,0.0,0.0,0.0,31.7,11.6,clear-day
2070,DFW,2019-09-03,0.0,0.0,0.0,,19.8,clear-day
2071,DFW,2019-09-04,0.0,0.0,0.0,31.7,27.7,partly-cloudy-day
2072,DFW,2019-09-05,0.0,0.0,0.0,,36.4,partly-cloudy-day
2073,DFW,2019-09-06,0.0,0.0,0.0,,12.7,clear-day
2074,DFW,2019-09-07,0.0,0.0,0.0,29.5,13.5,clear-day
2075,DFW,2019-09-08,0.0,0.0,0.0,42.4,15.1,clear-day
2076,DFW,2019-09-09,0.0,0.0,0.0,47.6,28.5,wind
2077,DFW,2019-09-10,0.01,0.0,0.0,48.5,31.4,rain
2078,DFW,2019-09-11,0.0,0.0,0.0,44.6,34.5,wind
2079,DFW,2019-09-12,0.0,0.0,0.0,37.1,38.8,partly-cloudy-day
2080,DFW,2019-09-13,0.0,0.0,0.0,,48.6,partly-cloudy-day
2081,DFW,2019-09-14,0.0,0.0,0.0,27.7,44.8,partly-cloudy-day
2082,DFW,2019-09-15,0.0,0.0,0.0,31.7,16.2,clear-day
2083,DFW,2019-09-16,0.0,0.0,0.0,31.7,22.2,clear-day
2084,DFW,2019-09-17,0.0,0.0,0.0,32.4,31.7,partly-cloudy-day
2085,DFW,2019-09-18,0.0,0.0,0.0,31.7,32.5,partly-cloudy-day
2086,DFW,2019-09-19,0.0,0.0,0.0,27.7,48.7,partly-cloudy-day
2087,DFW,2019-09-20,0.03,0.0,0.0,50.3,68.4,rain
2088,DFW,2019-09-21,0.0,0.0,0.0,42.5,52.1,wind
2089,DFW,2019-09-22,0.0,0.0,0.0,46.7,39.1,wind
2090,DFW,2019-09-23,0.35,0.0,0.0,47.9,47.3,rain
2091,DFW,2019-09-24,0.0,0.0,0.0,33.5,49.4,partly-cloudy-day
2092,DFW,2019-09-25,0.0,0.0,0.0,31.7,38.7,wind
2093,DFW,2019-09-26,0.0,0.0,0.0,37.1,29.1,partly-cloudy-day
2094,DFW,2019-09-27,0.0,0.0,0.0,48.1,16.1,wind
2095,DFW,2019-09-28,0.0,0.0,0.0,47.9,46.2,wind
2096,DFW,2019-09-29,0.0,0.0,0.0,42.5,50.0,wind
2097,DFW,2019-09-30,0.0,0.0,0.0,44.6,47.7,partly-cloudy-day
2098,DFW,2019-10-01,0.0,0.0,0.0,46.4,39.2,wind
2099,DFW,2019-10-02,0.0,0.0,0.0,42.4,25.6,wind
2100,DFW,2019-10-03,0.0,0.0,0.0,33.5,20.9,clear-day
2101,DFW,2019-10-04,0.0,0.0,0.0,27.7,50.4,partly-cloudy-day
2102,DFW,2019-10-05,0.0,0.0,0.0,,15.0,clear-day
2103,DFW,2019-10-06,0.0,0.0,0.0,57.5,35.8,wind
2104,DFW,2019-10-07,0.0,0.0,0.0,48.2,29.0,wind
2105,DFW,2019-10-08,0.0,0.0,0.0,,2.2,clear-day
2106,DFW,2019-10-09,0.0,0.0,0.0,48.2,48.3,wind
2107,DFW,2019-10-10,9.87,0.0,0.0,55.4,56.0,rain
2108,DFW,2019-10-11,8.08,0.0,0.0,62.9,48.6,rain
2109,DFW,2019-10-12,0.0,0.0,0.0,,17.2,clear-day
2110,DFW,2019-10-13,0.0,0.0,0.0,33.5,55.5,partly-cloudy-day
2111,DFW,2019-10-14,0.61,0.0,0.0,,58.4,rain
2112,DFW,2019-10-15,0.0,0.0,0.0,61.1,59.4,wind
2113,DFW,2019-10-16,0.0,0.0,0.0,61.1,55.5,wind
2114,DFW,2019-10-17,0.0,0.0,0.0,,59.0,partly-cloudy-day
2115,DFW,2019-10-18,0.0,0.0,0.0,,15.0,clear-day
2116,DFW,2019-10-19,1.0,0.0,0.0,38.9,15.7,rain
2117,DFW,2019-10-20,2.01,0.0,0.0,64.7,19.3,rain
2118,DFW,2019-10-21,34.63,0.0,0.0,107.4,19.9,rain
2119,DFW,2019-10-22,0.0,0.0,0.0,,2.2,clear-day
2120,DFW,2019-10-23,0.0,0.0,0.0,64.7,11.8,wind
2121,DFW,2019-10-24,25.59,0.0,0.0,42.5,48.3,rain
2122,DFW,2019-10-25,6.55,0.0,0.0,49.2,83.8,rain
2123,DFW,2019-10-26,0.0,0.0,0.0,37.1,46.5,partly-cloudy-day
2124,DFW,2019-10-27,0.0,0.0,0.0,37.1,0.0,wind
2125,DFW,2019-10-28,0.8,0.0,0.0,33.5,56.1,rain
2126,DFW,2019-10-29,12.59,0.0,0.0,38.9,91.5,rain
2127,DFW,2019-10-30,11.94,0.0,0.0,59.3,90.7,rain
2128,DFW,2019-10-31,0.0,0.0,0.0,56.9,26.7,wind
2129,DFW,2019-11-01,0.0,0.0,0.0,38.9,10.8,clear-day
2130,DFW,2019-11-02,0.0,0.0,0.0,31.7,22.2,clear-day
2131,DFW,2019-11-03,0.0,0.0,0.0,47.7,40.9,wind
2132,DFW,2019-11-04,0.0,0.0,0.0,47.7,37.2,wind
2133,DFW,2019-11-05,0.9,0.0,0.0,,93.0,rain
2134,DFW,2019-11-06,0.0,0.0,0.0,35.3,67.0,wind
2135,DFW,2019-11-07,16.66,0.0,0.0,53.6,78.1,rain
2136,DFW,2019-11-08,0.0,0.0,0.0,25.9,60.5,partly-cloudy-day
2137,DFW,2019-11-09,0.0,0.0,0.0,,13.1,clear-day
2138,DFW,2019-11-10,0.0,0.0,0.0,44.6,23.1,clear-day
2139,DFW,2019-11-11,0.3,0.0,0.0,72.1,77.7,rain
2140,DFW,2019-11-12,0.0,0.0,0.0,51.8,68.8,wind
2141,DFW,2019-11-13,0.0,0.0,0.0,33.5,79.6,cloudy
2142,DFW,2019-11-14,0.0,0.0,0.0,37.1,31.0,partly-cloudy-day
2143,DFW,2019-11-15,0.0,0.0,0.0,,5.3,clear-day
2144,DFW,2019-11-16,0.0,0.0,0.0,,54.1,partly-cloudy-day
2145,DFW,2019-11-17,0.0,0.0,0.0,,29.7,partly-cloudy-day
2146,DFW,2019-11-18,0.0,0.0,0.0,,6.5,clear-day
2147,DFW,2019-11-19,0.0,0.0,0.0,33.5,25.3,partly-cloudy-day
2148,DFW,2019-11-20,0.3,0.0,0.0,66.5,80.7,rain
2149,DFW,2019-11-21,0.55,0.0,0.0,52.7,50.5,rain
2150,DFW,2019-11-22,4.55,0.0,0.0,42.5,92.6,rain
2151,DFW,2019-11-23,0.0,0.0,0.0,27.7,36.0,partly-cloudy-day
2152,DFW,2019-11-24,0.0,0.0,0.0,31.7,48.3,partly-cloudy-day
2153,DFW,2019-11-25,0.0,0.0,0.0,29.5,52.5,partly-cloudy-day
2154,DFW,2019-11-26,0.0,0.0,0.0,51.8,61.8,wind
2155,DFW,2019-11-27,0.0,0.0,0.0,57.5,70.9,wind
2156,DFW,2019-11-28,10.98,0.0,0.0,31.7,79.1,rain
2157,DFW,2019-11-29,5.35,0.0,0.0,48.2,96.4,rain
2158,DFW,2019-11-30,5.39,0.0,0.0,55.3,43.8,rain
2159,DFW,2019-12-01,0.0,0.0,0.0,55.1,16.9,wind
2160,DFW,2019-12-02,0.0,0.0,0.0,35.3,32.2,partly-cloudy-day
2161,DFW,2019-12-03,0.0,0.0,0.0,33.5,41.0,partly-cloudy-day
2162,DFW,2019-12-04,0.0,0.0,0.0,,47.4,partly-cloudy-day
2163,DFW,2019-12-05,0.0,0.0,0.0,37.5,69.8,wind
2164,DFW,2019-12-06,0.0,0.0,0.0,51.8,59.6,wind
2165,DFW,2019-12-07,0.0,0.0,0.0,,40.8,partly-cloudy-day
2166,DFW,2019-12-08,0.0,0.0,0.0,57.5,44.2,wind
2167,DFW,2019-12-09,0.0,0.0,0.0,50.0,79.3,wind
2168,DFW,2019-12-10,13.62,0.0,0.0,51.7,55.8,rain
2169,DFW,2019-12-11,0.0,0.0,0.0,,45.9,partly-cloudy-day
2170,DFW,2019-12-12,0.0,0.0,0.0,29.5,49.9,partly-cloudy-day
2171,DFW,2019-12-13,0.0,0.0,0.0,,14.0,clear-day
2172,DFW,2019-12-14,0.0,0.0,0.0,,30.8,partly-cloudy-day
2173,DFW,2019-12-15,0.0,0.0,0.0,33.5,61.0,wind
2174,DFW,2019-12-16,0.0,0.0,0.0,47.9,91.7,wind
2175,DFW,2019-12-17,0.0,0.0,0.0,37.7,28.4,partly-cloudy-day
2176,DFW,2019-12-18,0.0,0.0,0.0,,3.2,clear-day
2177,DFW,2019-12-19,0.0,0.0,0.0,33.5,45.6,partly-cloudy-day
2178,DFW,2019-12-20,0.0,0.0,0.0,,84.8,cloudy
2179,DFW,2019-12-21,0.0,0.0,0.0,,88.8,cloudy
2180,DFW,2019-12-22,0.0,0.0,0.0,,51.4,partly-cloudy-day
2181,DFW,2019-12-23,0.0,0.0,0.0,,67.8,partly-cloudy-day
2182,DFW,2019-12-24,0.0,0.0,0.0,,86.6,cloudy
2183,DFW,2019-12-25,0.0,0.0,0.0,37.1,54.2,partly-cloudy-day
2184,DFW,2019-12-26,0.0,0.0,0.0,,79.8,cloudy
2185,DFW,2019-12-27,0.0,0.0,0.0,33.5,65.8,partly-cloudy-day
2186,DFW,2019-12-28,9.71,0.0,0.0,51.8,75.2,rain
2187,DFW,2019-12-29,0.0,0.0,0.0,42.5,48.0,partly-cloudy-day
2188,DFW,2019-12-30,0.0,0.0,0.0,37.1,0.0,clear-day
2189,DFW,2019-12-31,0.0,0.0,0.0,,32.0,partly-cloudy-day
2190,IAH,2018-01-01,0.0,0.0,0.0,44.6,92.3,wind
2191,IAH,2018-01-02,0.0,0.0,0.0,,99.5,cloudy
2192,IAH,2018-01-03,0.0,0.0,0.0,,30.5,partly-cloudy-day
2193,IAH,2018-01-04,0.0,0.0,0.0,,54.7,partly-cloudy-day
2194,IAH,2018-01-05,0.0,0.0,0.0,,73.4,partly-cloudy-day
2195,IAH,2018-01-06,0.0,0.0,0.0,,48.4,partly-cloudy-day
2196,IAH,2018-01-07,3.09,0.0,0.0,37.1,86.0,rain
2197,IAH,2018-01-08,5.46,0.0,0.0,40.7,41.7,rain
2198,IAH,2018-01-09,0.0,0.0,0.0,,74.5,partly-cloudy-day
2199,IAH,2018-01-10,0.0,0.0,0.0,29.5,100.0,cloudy
2200,IAH,2018-01-11,25.18,0.0,0.0,62.0,87.8,rain
2201,IAH,2018-01-12,0.0,0.0,0.0,54.5,5.5,wind
2202,IAH,2018-01-13,0.0,0.0,0.0,31.7,5.7,clear-day
2203,IAH,2018-01-14,0.0,0.0,0.0,,12.5,clear-day
2204,IAH,2018-01-15,0.0,0.0,0.0,33.5,49.0,partly-cloudy-day
2205,IAH,2018-01-16,8.94,0.0,0.0,57.4,99.3,rain
2206,IAH,2018-01-17,0.0,0.0,0.0,37.1,17.3,clear-day
2207,IAH,2018-01-18,0.0,0.0,0.0,,73.6,partly-cloudy-day
2208,IAH,2018-01-19,0.61,0.0,0.0,31.7,95.5,rain
2209,IAH,2018-01-20,1.91,0.0,0.0,29.5,81.0,rain
2210,IAH,2018-01-21,9.24,0.0,0.0,51.8,97.7,rain
2211,IAH,2018-01-22,6.09,0.0,0.0,42.4,53.6,rain
2212,IAH,2018-01-23,0.0,0.0,0.0,,75.3,cloudy
2213,IAH,2018-01-24,0.0,0.0,0.0,,49.5,partly-cloudy-day
2214,IAH,2018-01-25,0.0,0.0,0.0,31.7,63.5,partly-cloudy-day
2215,IAH,2018-01-26,0.01,0.0,0.0,27.7,96.1,rain
2216,IAH,2018-01-27,17.56,0.0,0.0,,96.0,rain
2217,IAH,2018-01-28,0.01,0.0,0.0,,66.4,rain
2218,IAH,2018-01-29,0.0,0.0,0.0,44.6,11.3,clear-day
2219,IAH,2018-01-30,0.0,0.0,0.0,,44.5,partly-cloudy-day
2220,IAH,2018-01-31,0.0,0.0,0.0,33.5,58.7,partly-cloudy-day
2221,IAH,2018-02-01,0.0,0.0,0.0,38.9,82.6,cloudy
2222,IAH,2018-02-02,0.0,0.0,0.0,48.1,96.3,wind
2223,IAH,2018-02-03,1.11,0.0,0.0,,95.5,rain
2224,IAH,2018-02-04,0.0,0.0,0.0,27.7,92.6,cloudy
2225,IAH,2018-02-05,0.0,0.0,0.0,,99.0,cloudy
2226,IAH,2018-02-06,2.3,0.0,0.0,33.5,92.0,rain
2227,IAH,2018-02-07,7.93,0.0,0.0,33.5,100.0,rain
2228,IAH,2018-02-08,0.0,0.0,0.0,,89.6,cloudy
2229,IAH,2018-02-09,0.61,0.0,0.0,,100.0,rain
2230,IAH,2018-02-10,41.47,0.0,0.0,,99.1,rain
2231,IAH,2018-02-11,0.0,0.0,0.0,42.4,99.1,cloudy
2232,IAH,2018-02-12,0.0,0.0,0.0,,95.4,cloudy
2233,IAH,2018-02-13,15.2,0.0,0.0,,100.0,rain
2234,IAH,2018-02-14,0.3,0.0,0.0,27.7,73.2,rain
2235,IAH,2018-02-15,0.0,0.0,0.0,37.1,89.5,cloudy
2236,IAH,2018-02-16,0.0,0.0,0.0,33.5,92.2,cloudy
2237,IAH,2018-02-17,0.01,0.0,0.0,,95.0,rain
