,fl_date,mkt_unique_carrier,branded_code_share,mkt_carrier,mkt_carrier_fl_num,op_unique_carrier,tail_num,op_carrier_fl_num,origin_airport_id,origin,origin_city_name,dest_airport_id,dest,dest_city_name,crs_dep_time,dep_time,dep_delay,taxi_out,wheels_off,wheels_on,taxi_in,crs_arr_time,arr_time,arr_delay,cancelled,cancellation_code,diverted,dup,crs_elapsed_time,actual_elapsed_time,air_time,flights,distance,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,first_dep_time,total_add_gtime,longest_add_gtime,no_name
9202,2019-04-12,AA,AA,AA,867,AA,N955UW,867,14100,PHL,"Philadelphia, PA",14307,PVD,"Providence, RI",1050,1045.0,-5.0,54.0,1139.0,1224.0,3.0,1210,1227.0,17.0,0.0,,0.0,N,80.0,102.0,45.0,1.0,237.0,0.0,0.0,17.0,0.0,0.0,,,,
9203,2019-05-31,G4,G4,G4,1368,G4,256NV,1368,11193,CVG,"Cincinnati, OH",13577,MYR,"Myrtle Beach, SC",730,725.0,-5.0,11.0,736.0,837.0,8.0,854,845.0,-9.0,0.0,,0.0,N,84.0,80.0,61.0,1.0,489.0,,,,,,,,,
9204,2018-07-30,AA,AA,AA,21,AA,N949NN,21,11298,DFW,"Dallas/Fort Worth, TX",11292,DEN,"Denver, CO",1052,,,,,,,1157,,,1.0,B,0.0,N,125.0,,,1.0,641.0,,,,,,,,,
9205,2018-03-04,UA,UA,UA,1637,UA,,1637,12094,HDN,"Hayden, CO",12266,IAH,"Houston, TX",1450,,,,,,,1834,,,1.0,A,0.0,N,164.0,,,1.0,985.0,,,,,,,,,
9206,2019-07-02,DL,DL,DL,2052,DL,N946AT,2052,10434,AVP,"Scranton/Wilkes-Barre, PA",10397,ATL,"Atlanta, GA",600,558.0,-2.0,12.0,610.0,751.0,5.0,807,756.0,-11.0,0.0,,0.0,N,127.0,118.0,101.0,1.0,714.0,,,,,,,,,
9207,2018-09-21,UA,UA_CODESHARE,UA,4932,C5,N16183,4932,11618,EWR,"Newark, NJ",15016,STL,"St. Louis, MO",1030,1021.0,-9.0,21.0,1042.0,1150.0,4.0,1215,1154.0,-21.0,0.0,,0.0,N,165.0,153.0,128.0,1.0,872.0,,,,,,,,,
9208,2019-05-02,AS,AS,AS,1266,AS,N631VA,1266,14747,SEA,"Seattle, WA",14679,SAN,"San Diego, CA",750,937.0,107.0,14.0,951.0,1155.0,3.0,1035,1158.0,83.0,0.0,,0.0,N,165.0,141.0,124.0,1.0,1050.0,0.0,0.0,0.0,0.0,83.0,,,,
9209,2019-07-18,AA,AA_CODESHARE,AA,5641,OH,N572NN,5641,11986,GRR,"Grand Rapids, MI",11057,CLT,"Charlotte, NC",1332,1358.0,26.0,8.0,1406.0,1529.0,10.0,1534,1539.0,5.0,0.0,,0.0,N,122.0,101.0,83.0,1.0,583.0,,,,,,,,,
9210,2018-07-17,WN,WN,WN,2549,WN,N8680C,2549,10821,BWI,"Baltimore, MD",10423,AUS,"Austin, TX",825,825.0,0.0,13.0,838.0,1025.0,5.0,1050,1030.0,-20.0,0.0,,0.0,N,205.0,185.0,167.0,1.0,1342.0,,,,,,,,,
9211,2019-01-09,B6,B6,B6,1197,B6,N585JB,1197,14307,PVD,"Providence, RI",11697,FLL,"Fort Lauderdale, FL",1600,1557.0,-3.0,10.0,1607.0,1850.0,4.0,1926,1854.0,-32.0,0.0,,0.0,N,206.0,177.0,163.0,1.0,1188.0,,,,,,,,,
9212,2018-06-21,UA,UA,UA,2096,UA,N39728,2096,14908,SNA,"Santa Ana, CA",12266,IAH,"Houston, TX",1330,1331.0,1.0,10.0,1341.0,1840.0,4.0,1840,1844.0,4.0,0.0,,0.0,N,190.0,193.0,179.0,1.0,1346.0,,,,,,,,,
9213,2018-03-16,DL,DL,DL,1959,DL,N906DE,1959,11433,DTW,"Detroit, MI",15304,TPA,"Tampa, FL",835,827.0,-8.0,10.0,837.0,1051.0,2.0,1116,1053.0,-23.0,0.0,,0.0,N,161.0,146.0,134.0,1.0,983.0,,,,,,,,,
9214,2018-07-06,WN,WN,WN,2482,WN,N289CT,2482,13198,MCI,"Kansas City, MO",10140,ABQ,"Albuquerque, NM",1630,1628.0,-2.0,9.0,1637.0,1713.0,6.0,1725,1719.0,-6.0,0.0,,0.0,N,115.0,111.0,96.0,1.0,718.0,,,,,,,,,
9215,2019-06-22,WN,WN,WN,62,WN,N7850B,62,13296,MHT,"Manchester, NH",15304,TPA,"Tampa, FL",1800,1808.0,8.0,11.0,1819.0,2104.0,4.0,2115,2108.0,-7.0,0.0,,0.0,N,195.0,180.0,165.0,1.0,1204.0,,,,,,,,,
9216,2018-05-05,AS,AS,AS,744,AS,N593AS,744,14771,SFO,"San Francisco, CA",14869,SLC,"Salt Lake City, UT",1930,1933.0,3.0,15.0,1948.0,2205.0,11.0,2211,2216.0,5.0,0.0,,0.0,N,101.0,103.0,77.0,1.0,599.0,,,,,,,,,
9217,2019-06-30,WN,WN,WN,2179,WN,N8531Q,2179,14679,SAN,"San Diego, CA",14893,SMF,"Sacramento, CA",1615,1640.0,25.0,12.0,1652.0,1801.0,7.0,1745,1808.0,23.0,0.0,,0.0,N,90.0,88.0,69.0,1.0,480.0,0.0,0.0,0.0,0.0,23.0,,,,
9218,2018-01-24,WN,WN,WN,1689,WN,N775SW,1689,12191,HOU,"Houston, TX",11540,ELP,"El Paso, TX",835,829.0,-6.0,10.0,839.0,917.0,4.0,935,921.0,-14.0,0.0,,0.0,N,120.0,112.0,98.0,1.0,677.0,,,,,,,,,
9219,2018-04-16,DL,DL_CODESHARE,DL,6233,G7,N690CA,6233,14492,RDU,"Raleigh/Durham, NC",11618,EWR,"Newark, NJ",1950,1947.0,-3.0,23.0,2010.0,2112.0,6.0,2141,2118.0,-23.0,0.0,,0.0,N,111.0,91.0,62.0,1.0,416.0,,,,,,,,,
9220,2019-05-09,AA,AA_CODESHARE,AA,5423,OH,N600NN,5423,11057,CLT,"Charlotte, NC",10434,AVP,"Scranton/Wilkes-Barre, PA",1930,1928.0,-2.0,11.0,1939.0,2058.0,5.0,2110,2103.0,-7.0,0.0,,0.0,N,100.0,95.0,79.0,1.0,509.0,,,,,,,,,
9221,2018-02-02,AA,AA_CODESHARE,AA,5225,OH,N590NN,5225,13577,MYR,"Myrtle Beach, SC",11057,CLT,"Charlotte, NC",1944,1931.0,-13.0,9.0,1940.0,2015.0,26.0,2050,2041.0,-9.0,0.0,,0.0,N,66.0,70.0,35.0,1.0,157.0,,,,,,,,,
9222,2019-12-18,DL,DL_CODESHARE,DL,3799,OO,N816SK,3799,11433,DTW,"Detroit, MI",14683,SAT,"San Antonio, TX",2029,2035.0,6.0,20.0,2055.0,2236.0,3.0,2323,2239.0,-44.0,0.0,,0.0,N,234.0,184.0,161.0,1.0,1214.0,,,,,,,,,
9223,2018-07-24,AA,AA,AA,349,AA,N973NN,349,13930,ORD,"Chicago, IL",12953,LGA,"New York, NY",930,1023.0,53.0,39.0,1102.0,1346.0,4.0,1240,1350.0,70.0,0.0,,0.0,N,130.0,147.0,104.0,1.0,733.0,0.0,0.0,70.0,0.0,0.0,,,,
9224,2019-12-19,AA,AA_CODESHARE,AA,5216,OH,N256PS,5216,11278,DCA,"Washington, DC",10529,BDL,"Hartford, CT",1242,,,,,,,1355,,,1.0,A,0.0,N,73.0,,,1.0,313.0,,,,,,,,,
9225,2018-02-23,WN,WN,WN,4139,WN,N7877H,4139,11066,CMH,"Columbus, OH",13495,MSY,"New Orleans, LA",1500,1454.0,-6.0,9.0,1503.0,1606.0,6.0,1630,1612.0,-18.0,0.0,,0.0,N,150.0,138.0,123.0,1.0,806.0,,,,,,,,,
9226,2019-08-21,AA,AA_CODESHARE,AA,4100,MQ,N231AN,4100,11298,DFW,"Dallas/Fort Worth, TX",11921,GJT,"Grand Junction, CO",2238,2233.0,-5.0,11.0,2244.0,2343.0,3.0,2348,2346.0,-2.0,0.0,,0.0,N,130.0,133.0,119.0,1.0,773.0,,,,,,,,,
9227,2019-11-12,UA,UA_CODESHARE,UA,5339,OO,N795SK,5339,10372,ASE,"Aspen, CO",11292,DEN,"Denver, CO",1400,1356.0,-4.0,9.0,1405.0,1439.0,6.0,1455,1445.0,-10.0,0.0,,0.0,N,55.0,49.0,34.0,1.0,125.0,,,,,,,,,
9228,2019-07-28,UA,UA_CODESHARE,UA,4193,EV,N12540,4193,12266,IAH,"Houston, TX",13495,MSY,"New Orleans, LA",730,725.0,-5.0,22.0,747.0,834.0,5.0,846,839.0,-7.0,0.0,,0.0,N,76.0,74.0,47.0,1.0,305.0,,,,,,,,,
9229,2018-12-09,AA,AA_CODESHARE,AA,4897,PT,N672AE,4897,14100,PHL,"Philadelphia, PA",14711,SCE,"State College, PA",1715,1706.0,-9.0,29.0,1735.0,1806.0,5.0,1818,1811.0,-7.0,0.0,,0.0,N,63.0,65.0,31.0,1.0,153.0,,,,,,,,,
9230,2018-04-06,AA,AA_CODESHARE,AA,4476,YX,N112HQ,4476,10397,ATL,"Atlanta, GA",11278,DCA,"Washington, DC",1106,1105.0,-1.0,17.0,1122.0,1251.0,5.0,1304,1256.0,-8.0,0.0,,0.0,N,118.0,111.0,89.0,1.0,547.0,,,,,,,,,
9231,2019-05-23,AA,AA,AA,452,AA,N187US,452,14107,PHX,"Phoenix, AZ",14771,SFO,"San Francisco, CA",801,801.0,0.0,40.0,841.0,1018.0,4.0,1008,1022.0,14.0,0.0,,0.0,N,127.0,141.0,97.0,1.0,651.0,,,,,,,,,
9232,2019-10-07,DL,DL,DL,435,DL,N341DN,435,10397,ATL,"Atlanta, GA",12889,LAS,"Las Vegas, NV",1349,1407.0,18.0,12.0,1419.0,1510.0,5.0,1507,1515.0,8.0,0.0,,0.0,N,258.0,248.0,231.0,1.0,1747.0,,,,,,,,,
9233,2018-04-08,DL,DL,DL,583,DL,N986AT,583,12953,LGA,"New York, NY",11433,DTW,"Detroit, MI",1240,1237.0,-3.0,17.0,1254.0,1416.0,11.0,1443,1427.0,-16.0,0.0,,0.0,N,123.0,110.0,82.0,1.0,502.0,,,,,,,,,
9234,2019-07-15,WN,WN,WN,481,WN,N724SW,481,12889,LAS,"Las Vegas, NV",14570,RNO,"Reno, NV",1430,1427.0,-3.0,12.0,1439.0,1535.0,9.0,1550,1544.0,-6.0,0.0,,0.0,N,80.0,77.0,56.0,1.0,345.0,,,,,,,,,
9235,2018-07-17,DL,DL_CODESHARE,DL,4843,OO,N446SW,4843,14262,PSP,"Palm Springs, CA",14869,SLC,"Salt Lake City, UT",1222,1220.0,-2.0,24.0,1244.0,1506.0,4.0,1509,1510.0,1.0,0.0,,0.0,N,107.0,110.0,82.0,1.0,541.0,,,,,,,,,
9236,2019-03-09,DL,DL,DL,1585,DL,N883DN,1585,12889,LAS,"Las Vegas, NV",12478,JFK,"New York, NY",600,556.0,-4.0,13.0,609.0,1326.0,10.0,1402,1336.0,-26.0,0.0,,0.0,N,302.0,280.0,257.0,1.0,2248.0,,,,,,,,,
9237,2019-08-19,UA,UA_CODESHARE,UA,3772,ZW,N448AW,3772,14730,SDF,"Louisville, KY",12264,IAD,"Washington, DC",1445,1435.0,-10.0,14.0,1449.0,1605.0,9.0,1619,1614.0,-5.0,0.0,,0.0,N,94.0,99.0,76.0,1.0,451.0,,,,,,,,,
9238,2019-09-26,DL,DL,DL,2756,DL,N325US,2756,12478,JFK,"New York, NY",13303,MIA,"Miami, FL",1925,2021.0,56.0,34.0,2055.0,2318.0,5.0,2245,2323.0,38.0,0.0,,0.0,N,200.0,182.0,143.0,1.0,1089.0,0.0,0.0,4.0,0.0,34.0,,,,
9239,2019-09-30,DL,DL,DL,31,DL,N350DN,31,10397,ATL,"Atlanta, GA",11298,DFW,"Dallas/Fort Worth, TX",1855,1853.0,-2.0,10.0,1903.0,1944.0,8.0,2011,1952.0,-19.0,0.0,,0.0,N,136.0,119.0,101.0,1.0,731.0,,,,,,,,,
9240,2019-02-25,AA,AA_CODESHARE,AA,5139,OH,N511AE,5139,11267,DAY,"Dayton, OH",13930,ORD,"Chicago, IL",547,541.0,-6.0,9.0,550.0,541.0,6.0,619,547.0,-32.0,0.0,,0.0,N,92.0,66.0,51.0,1.0,240.0,,,,,,,,,
9241,2018-10-24,UA,UA_CODESHARE,UA,4281,EV,N14993,4281,11042,CLE,"Cleveland, OH",11278,DCA,"Washington, DC",830,823.0,-7.0,33.0,856.0,948.0,6.0,951,954.0,3.0,0.0,,0.0,N,81.0,91.0,52.0,1.0,310.0,,,,,,,,,
9242,2019-03-22,UA,UA,UA,1675,UA,N76516,1675,10821,BWI,"Baltimore, MD",14771,SFO,"San Francisco, CA",645,643.0,-2.0,16.0,659.0,925.0,12.0,945,937.0,-8.0,0.0,,0.0,N,360.0,354.0,326.0,1.0,2457.0,,,,,,,,,
9243,2018-04-16,DL,DL,DL,2055,DL,N989AT,2055,10397,ATL,"Atlanta, GA",11259,DAL,"Dallas, TX",1355,1354.0,-1.0,14.0,1408.0,1459.0,4.0,1513,1503.0,-10.0,0.0,,0.0,N,138.0,129.0,111.0,1.0,721.0,,,,,,,,,
9244,2018-04-28,AA,AA_CODESHARE,AA,4868,PT,N631AE,4868,12391,ISP,"Islip, NY",14100,PHL,"Philadelphia, PA",601,600.0,-1.0,22.0,622.0,732.0,13.0,716,745.0,29.0,0.0,,0.0,N,75.0,105.0,70.0,1.0,130.0,0.0,0.0,29.0,0.0,0.0,,,,
9245,2019-06-20,AS,AS,AS,1399,AS,N921VA,1399,12478,JFK,"New York, NY",12892,LAX,"Los Angeles, CA",730,728.0,-2.0,24.0,752.0,1015.0,15.0,1040,1030.0,-10.0,0.0,,0.0,N,370.0,362.0,323.0,1.0,2475.0,,,,,,,,,
9246,2019-09-13,UA,UA,UA,395,UA,N431UA,395,13930,ORD,"Chicago, IL",14679,SAN,"San Diego, CA",1605,1712.0,67.0,17.0,1729.0,1913.0,2.0,1827,1915.0,48.0,0.0,,0.0,N,262.0,243.0,224.0,1.0,1723.0,1.0,0.0,0.0,0.0,47.0,,,,
9247,2019-11-06,B6,B6,B6,1090,B6,N629JB,1090,11278,DCA,"Washington, DC",10721,BOS,"Boston, MA",729,719.0,-10.0,14.0,733.0,832.0,5.0,853,837.0,-16.0,0.0,,0.0,N,84.0,78.0,59.0,1.0,399.0,,,,,,,,,
9248,2018-09-07,AA,AA_CODESHARE,AA,6066,CP,N209NN,6066,12892,LAX,"Los Angeles, CA",14893,SMF,"Sacramento, CA",2225,2224.0,-1.0,17.0,2241.0,2344.0,5.0,2350,2349.0,-1.0,0.0,,0.0,N,85.0,85.0,63.0,1.0,373.0,,,,,,,,,
9249,2019-07-07,AA,AA_CODESHARE,AA,4442,YX,N411YX,4442,14122,PIT,"Pittsburgh, PA",12953,LGA,"New York, NY",731,728.0,-3.0,13.0,741.0,833.0,13.0,900,846.0,-14.0,0.0,,0.0,N,89.0,78.0,52.0,1.0,335.0,,,,,,,,,
9250,2018-08-14,B6,B6,B6,1631,B6,N603JB,1631,14869,SLC,"Salt Lake City, UT",12954,LGB,"Long Beach, CA",1502,1705.0,123.0,14.0,1719.0,1746.0,3.0,1549,1749.0,120.0,0.0,,0.0,N,107.0,104.0,87.0,1.0,588.0,4.0,0.0,0.0,0.0,116.0,,,,
9251,2019-10-03,AA,AA_CODESHARE,AA,3799,MQ,N853AE,3799,11057,CLT,"Charlotte, NC",10990,CHO,"Charlottesville, VA",1117,1109.0,-8.0,12.0,1121.0,1203.0,3.0,1232,1206.0,-26.0,0.0,,0.0,N,75.0,57.0,42.0,1.0,245.0,,,,,,,,,
9252,2018-06-03,DL,DL,DL,1099,DL,N848DN,1099,14869,SLC,"Salt Lake City, UT",14747,SEA,"Seattle, WA",1125,1131.0,6.0,17.0,1148.0,1229.0,10.0,1232,1239.0,7.0,0.0,,0.0,N,127.0,128.0,101.0,1.0,689.0,,,,,,,,,
9253,2018-12-23,AA,AA,AA,379,AA,N994AN,379,14057,PDX,"Portland, OR",11298,DFW,"Dallas/Fort Worth, TX",11,7.0,-4.0,11.0,18.0,511.0,6.0,545,517.0,-28.0,0.0,,0.0,N,214.0,190.0,173.0,1.0,1616.0,,,,,,,,,
9254,2019-03-22,DL,DL_CODESHARE,DL,3351,9E,N272PQ,3351,11618,EWR,"Newark, NJ",11193,CVG,"Cincinnati, OH",900,900.0,0.0,31.0,931.0,1101.0,4.0,1120,1105.0,-15.0,0.0,,0.0,N,140.0,125.0,90.0,1.0,569.0,,,,,,,,,
9255,2019-04-09,UA,UA_CODESHARE,UA,4661,AX,N842HK,4661,11695,FLG,"Flagstaff, AZ",11292,DEN,"Denver, CO",700,652.0,-8.0,36.0,728.0,946.0,10.0,945,956.0,11.0,0.0,,0.0,N,105.0,124.0,78.0,1.0,503.0,,,,,,,,,
9256,2019-04-26,AA,AA_CODESHARE,AA,5190,OH,N254PS,5190,14321,PWM,"Portland, ME",11278,DCA,"Washington, DC",1923,2140.0,137.0,16.0,2156.0,2319.0,3.0,2117,2322.0,125.0,0.0,,0.0,N,114.0,102.0,83.0,1.0,482.0,0.0,0.0,0.0,0.0,125.0,,,,
9257,2018-07-09,UA,UA,UA,2167,UA,N62895,2167,13930,ORD,"Chicago, IL",14635,RSW,"Fort Myers, FL",1133,1139.0,6.0,17.0,1156.0,1519.0,4.0,1520,1523.0,3.0,0.0,,0.0,N,167.0,164.0,143.0,1.0,1120.0,,,,,,,,,
9258,2019-06-10,AA,AA,AA,1769,AA,N746UW,1769,14771,SFO,"San Francisco, CA",12892,LAX,"Los Angeles, CA",915,,,,,,,1104,,,1.0,B,0.0,N,109.0,,,1.0,337.0,,,,,,,,,
9259,2019-03-04,UA,UA,UA,262,UA,N73270,262,13930,ORD,"Chicago, IL",14747,SEA,"Seattle, WA",1950,1948.0,-2.0,24.0,2012.0,2226.0,13.0,2228,2239.0,11.0,0.0,,0.0,N,278.0,291.0,254.0,1.0,1721.0,,,,,,,,,
9260,2019-08-19,AA,AA_CODESHARE,AA,4071,MQ,N274NN,4071,11298,DFW,"Dallas/Fort Worth, TX",12992,LIT,"Little Rock, AR",2039,2053.0,14.0,31.0,2124.0,2211.0,3.0,2158,2214.0,16.0,0.0,,0.0,N,79.0,81.0,47.0,1.0,304.0,14.0,0.0,2.0,0.0,0.0,,,,
9261,2019-12-13,UA,UA_CODESHARE,UA,4302,EV,N15574,4302,12953,LGA,"New York, NY",11042,CLE,"Cleveland, OH",1320,1309.0,-11.0,30.0,1339.0,1450.0,4.0,1511,1454.0,-17.0,0.0,,0.0,N,111.0,105.0,71.0,1.0,419.0,,,,,,,,,
9262,2018-10-04,UA,UA,UA,2398,UA,N816UA,2398,11618,EWR,"Newark, NJ",14683,SAT,"San Antonio, TX",1401,1536.0,95.0,24.0,1600.0,1811.0,2.0,1701,1813.0,72.0,0.0,,0.0,N,240.0,217.0,191.0,1.0,1569.0,5.0,0.0,0.0,0.0,67.0,,,,
9263,2019-11-24,AA,AA_CODESHARE,AA,3636,MQ,N286NN,3636,15370,TUL,"Tulsa, OK",13930,ORD,"Chicago, IL",1222,1211.0,-11.0,16.0,1227.0,1352.0,23.0,1419,1415.0,-4.0,0.0,,0.0,N,117.0,124.0,85.0,1.0,585.0,,,,,,,,,
9264,2019-08-26,UA,UA_CODESHARE,UA,5608,OO,N790SK,5608,14489,RDM,"Bend/Redmond, OR",12892,LAX,"Los Angeles, CA",1140,1145.0,5.0,11.0,1156.0,1336.0,10.0,1351,1346.0,-5.0,0.0,,0.0,N,131.0,121.0,100.0,1.0,726.0,,,,,,,,,
9265,2019-07-16,UA,UA,UA,664,UA,N14219,664,13930,ORD,"Chicago, IL",14100,PHL,"Philadelphia, PA",1223,1326.0,63.0,32.0,1358.0,1639.0,4.0,1529,1643.0,74.0,0.0,,0.0,N,126.0,137.0,101.0,1.0,678.0,63.0,0.0,11.0,0.0,0.0,,,,
9266,2019-10-16,AA,AA_CODESHARE,AA,4905,PT,N631AE,4905,10208,AGS,"Augusta, GA",11057,CLT,"Charlotte, NC",1247,1557.0,190.0,10.0,1607.0,1638.0,19.0,1355,1657.0,182.0,0.0,,0.0,N,68.0,60.0,31.0,1.0,140.0,0.0,0.0,84.0,0.0,98.0,,,,
9267,2018-06-08,UA,UA_CODESHARE,UA,6176,YV,N516LR,6176,10693,BNA,"Nashville, TN",12264,IAD,"Washington, DC",1841,1909.0,28.0,8.0,1917.0,2128.0,6.0,2120,2134.0,14.0,0.0,,0.0,N,99.0,85.0,71.0,1.0,542.0,,,,,,,,,
9268,2018-09-23,DL,DL,DL,658,DL,N698DL,658,11433,DTW,"Detroit, MI",14057,PDX,"Portland, OR",2025,2023.0,-2.0,17.0,2040.0,2158.0,3.0,2212,2201.0,-11.0,0.0,,0.0,N,287.0,278.0,258.0,1.0,1953.0,,,,,,,,,
9269,2019-10-02,WN,WN,WN,2436,WN,N292WN,2436,11259,DAL,"Dallas, TX",12892,LAX,"Los Angeles, CA",1920,1921.0,1.0,13.0,1934.0,2021.0,8.0,2035,2029.0,-6.0,0.0,,0.0,N,195.0,188.0,167.0,1.0,1246.0,,,,,,,,,
9270,2019-10-29,WN,WN,WN,2426,WN,N8329B,2426,13495,MSY,"New Orleans, LA",15304,TPA,"Tampa, FL",1500,1503.0,3.0,23.0,1526.0,1737.0,5.0,1730,1742.0,12.0,0.0,,0.0,N,90.0,99.0,71.0,1.0,488.0,,,,,,,,,
9271,2018-08-07,WN,WN,WN,1972,WN,N461WN,1972,12191,HOU,"Houston, TX",15370,TUL,"Tulsa, OK",1950,1946.0,-4.0,8.0,1954.0,2104.0,3.0,2115,2107.0,-8.0,0.0,,0.0,N,85.0,81.0,70.0,1.0,453.0,,,,,,,,,
9272,2019-06-24,DL,DL,DL,1454,DL,N980AT,1454,14057,PDX,"Portland, OR",12892,LAX,"Los Angeles, CA",1545,1624.0,39.0,8.0,1632.0,1834.0,19.0,1810,1853.0,43.0,0.0,,0.0,N,145.0,149.0,122.0,1.0,834.0,29.0,0.0,4.0,0.0,10.0,,,,
9273,2018-09-23,WN,WN,WN,5729,WN,N7822A,5729,12339,IND,"Indianapolis, IN",13204,MCO,"Orlando, FL",1730,1724.0,-6.0,13.0,1737.0,1927.0,10.0,1950,1937.0,-13.0,0.0,,0.0,N,140.0,133.0,110.0,1.0,829.0,,,,,,,,,
9274,2019-02-21,DL,DL_CODESHARE,DL,5041,9E,N153PQ,5041,11057,CLT,"Charlotte, NC",12953,LGA,"New York, NY",730,726.0,-4.0,19.0,745.0,859.0,15.0,946,914.0,-32.0,0.0,,0.0,N,136.0,108.0,74.0,1.0,544.0,,,,,,,,,
9275,2019-04-10,DL,DL,DL,728,DL,N947AT,728,10208,AGS,"Augusta, GA",10397,ATL,"Atlanta, GA",700,653.0,-7.0,12.0,705.0,736.0,6.0,805,742.0,-23.0,0.0,,0.0,N,65.0,49.0,31.0,1.0,143.0,,,,,,,,,
9276,2019-09-26,DL,DL,DL,1952,DL,N902DE,1952,11423,DSM,"Des Moines, IA",10397,ATL,"Atlanta, GA",600,559.0,-1.0,14.0,613.0,852.0,11.0,912,903.0,-9.0,0.0,,0.0,N,132.0,124.0,99.0,1.0,743.0,,,,,,,,,
9277,2019-09-08,AA,AA_CODESHARE,AA,5448,OH,N720PS,5448,11278,DCA,"Washington, DC",12339,IND,"Indianapolis, IN",1210,1200.0,-10.0,24.0,1224.0,1347.0,4.0,1355,1351.0,-4.0,0.0,,0.0,N,105.0,111.0,83.0,1.0,500.0,,,,,,,,,
9278,2019-08-01,DL,DL,DL,2189,DL,N775DE,2189,14057,PDX,"Portland, OR",14869,SLC,"Salt Lake City, UT",1015,1007.0,-8.0,11.0,1018.0,1242.0,4.0,1306,1246.0,-20.0,0.0,,0.0,N,111.0,99.0,84.0,1.0,630.0,,,,,,,,,
9279,2018-05-04,WN,WN,WN,244,WN,N7829B,244,14679,SAN,"San Diego, CA",14831,SJC,"San Jose, CA",1750,1833.0,43.0,9.0,1842.0,1940.0,3.0,1915,1943.0,28.0,0.0,,0.0,N,85.0,70.0,58.0,1.0,417.0,6.0,0.0,0.0,0.0,22.0,,,,
9280,2018-10-24,UA,UA_CODESHARE,UA,5299,OO,N976SW,5299,14771,SFO,"San Francisco, CA",11638,FAT,"Fresno, CA",855,847.0,-8.0,12.0,859.0,929.0,8.0,1004,937.0,-27.0,0.0,,0.0,N,69.0,50.0,30.0,1.0,158.0,,,,,,,,,
9281,2018-04-16,DL,DL_CODESHARE,DL,4687,OO,N247SY,4687,12280,IDA,"Idaho Falls, ID",14869,SLC,"Salt Lake City, UT",740,727.0,-13.0,15.0,742.0,824.0,2.0,843,826.0,-17.0,0.0,,0.0,N,63.0,59.0,42.0,1.0,188.0,,,,,,,,,
9282,2019-03-22,F9,F9,F9,565,F9,N228FR,565,14492,RDU,"Raleigh/Durham, NC",11292,DEN,"Denver, CO",835,1205.0,210.0,13.0,1218.0,1335.0,11.0,1036,1346.0,190.0,0.0,,0.0,N,241.0,221.0,197.0,1.0,1436.0,172.0,0.0,18.0,0.0,0.0,,,,
9283,2019-04-12,AA,AA,AA,2106,AA,N917UY,2106,14107,PHX,"Phoenix, AZ",12889,LAS,"Las Vegas, NV",2050,2146.0,56.0,15.0,2201.0,2245.0,19.0,2159,2304.0,65.0,0.0,,0.0,N,69.0,78.0,44.0,1.0,255.0,0.0,0.0,9.0,0.0,56.0,,,,
9284,2018-04-12,NK,NK,NK,281,NK,N609NK,281,13487,MSP,"Minneapolis, MN",12266,IAH,"Houston, TX",2005,1959.0,-6.0,12.0,2011.0,2235.0,9.0,2303,2244.0,-19.0,0.0,,0.0,N,178.0,165.0,144.0,1.0,1034.0,,,,,,,,,
9285,2018-07-25,B6,B6,B6,706,B6,N521JB,706,11697,FLL,"Fort Lauderdale, FL",11618,EWR,"Newark, NJ",1858,2003.0,65.0,55.0,2058.0,2321.0,5.0,2201,2326.0,85.0,0.0,,0.0,N,183.0,203.0,143.0,1.0,1065.0,0.0,0.0,82.0,0.0,3.0,,,,
9286,2019-06-16,AA,AA,AA,293,AA,N807NN,293,13303,MIA,"Miami, FL",11278,DCA,"Washington, DC",1534,1537.0,3.0,22.0,1559.0,1804.0,7.0,1818,1811.0,-7.0,0.0,,0.0,N,164.0,154.0,125.0,1.0,919.0,,,,,,,,,
9287,2018-04-18,DL,DL,DL,2217,DL,N962DN,2217,11433,DTW,"Detroit, MI",13485,MSN,"Madison, WI",2212,2210.0,-2.0,14.0,2224.0,2218.0,7.0,2226,2225.0,-1.0,0.0,,0.0,N,74.0,75.0,54.0,1.0,311.0,,,,,,,,,
9288,2018-09-15,B6,B6,B6,1427,B6,N324JB,1427,10721,BOS,"Boston, MA",10821,BWI,"Baltimore, MD",2126,2113.0,-13.0,12.0,2125.0,2224.0,5.0,2255,2229.0,-26.0,0.0,,0.0,N,89.0,76.0,59.0,1.0,369.0,,,,,,,,,
9289,2019-05-16,UA,UA,UA,1603,UA,N75432,1603,13930,ORD,"Chicago, IL",14107,PHX,"Phoenix, AZ",1600,1618.0,18.0,27.0,1645.0,1753.0,6.0,1750,1759.0,9.0,0.0,,0.0,N,230.0,221.0,188.0,1.0,1440.0,,,,,,,,,
9290,2019-07-21,WN,WN,WN,5555,WN,N8646B,5555,13198,MCI,"Kansas City, MO",10693,BNA,"Nashville, TN",1640,1635.0,-5.0,6.0,1641.0,1748.0,6.0,1810,1754.0,-16.0,0.0,,0.0,N,90.0,79.0,67.0,1.0,491.0,,,,,,,,,
9291,2019-01-31,UA,UA,UA,1899,UA,N78511,1899,12266,IAH,"Houston, TX",13930,ORD,"Chicago, IL",1420,1547.0,87.0,16.0,1603.0,1809.0,36.0,1658,1845.0,107.0,0.0,,0.0,N,158.0,178.0,126.0,1.0,925.0,1.0,0.0,20.0,0.0,86.0,,,,
